id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365,number_of_reviews,last_review
1175405274298129190,Gemütliche Wohnung für das Oktoberfest,Milbertshofen-Am Hart,48.186597140341405,11.551599491751722,Entire home/apt,131.0,1,365,0,
1175421508282697096,Nice Munich apartment,Milbertshofen-Am Hart,48.18131,11.58398,Entire home/apt,110.0,1,187,0,
1175433028809678244,Private room in romantic artist's apartment,Bogenhausen,48.13878277491752,11.609905151329842,Private room,80.0,4,85,1,2024-10-07
1175840865359832523,Beautiful Apartment in Munich,Bogenhausen,48.14536,11.6023,Entire home/apt,223.0,2,171,5,2024-09-29
1175950557380042152,Charming Flat with Garden & BBQ,Pasing-Obermenzing,48.1429122749863,11.458006023905371,Entire home/apt,186.0,2,240,11,2024-10-06
1175978513345695715,Luxury Urban w Stunning Access,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09398934150196,11.507577724204918,Entire home/apt,186.0,4,78,10,2024-12-23
1176098729589477513,Shared apartment in Maxvorstadt,Maxvorstadt,48.15522825280161,11.562074310310935,Private room,150.0,1,365,0,
1176148452114054394,Zimmer mit Südbalkon! Gute Anbindung Wiesn / Messe,Ramersdorf-Perlach,48.10946,11.62869,Private room,100.0,1,358,3,2024-10-07
1176704243682931075,Wellcome Munich,Milbertshofen-Am Hart,48.19715639108498,11.57883129096444,Private room,92.0,1,106,1,2024-06-21
1176749600974297097,"*SweetHome* Küche, Wifi, Nähe Grünwalder Stadion",Untergiesing-Harlaching,48.10777,11.57114,Entire home/apt,100.0,2,348,4,2024-12-16
1176751866067416723,Wohnung in München Neuperlach,Ramersdorf-Perlach,48.089499806859656,11.642072218611066,Private room,61.0,1,270,15,2024-11-16
1176814255138795305,Zentrale Wohnung im Glockenbach,Ludwigsvorstadt-Isarvorstadt,48.12726706813637,11.574284399475848,Entire home/apt,200.0,1,88,1,2024-06-20
1176992314153971115,Modern 2.5 room flat close to the centre,Au-Haidhausen,48.12172,11.57973,Entire home/apt,330.0,2,89,9,2024-10-07
1177230416813751020,1 Zimmer Wohnung München - Nähe Deutsches Museum,Au-Haidhausen,48.1327674,11.5918368,Entire home/apt,200.0,1,265,0,
1177673072395725651,Prima Wohnen im Herzen Münchens,Schwabing-West,48.15926709101562,11.56361243818142,Private room,164.0,4,363,1,2024-06-21
1177970646007571440,"Zimmer zu vermieten!
Gute Anbindung Wiesn / Messe",Ramersdorf-Perlach,48.10755944299066,11.62741447443705,Private room,60.0,1,361,17,2024-12-05
1178019984587731797,Schöne sanierte 2 Zimmer Altbauwohnung mit Kamin,Neuhausen-Nymphenburg,48.15906297005351,11.539075144485238,Entire home/apt,144.0,1,180,8,2024-10-10
1178284120527543022,Apartment near Arabellapark U4,Bogenhausen,48.15075254100092,11.626068779104802,Entire home/apt,180.0,2,86,10,2024-12-15
1178389962540727030,"Einfaches, zentrales und  gemütliches Zimmer in WG",Schwabing-Freimann,48.17978046664728,11.601789440887314,Private room,69.0,1,26,5,2024-09-22
1178709403063979159,ab 29 € p.P./night: Room close to CBD/BMW/Olympia,Milbertshofen-Am Hart,48.179127,11.5652536,Private room,54.0,1,9,42,2024-12-14
1178758431880222372,1 floor for 2 near Munich Trade fair,Tudering-Riem,48.13225,11.6843,Private room,122.0,2,320,5,2024-12-06
1178833532979428079,Apartment an der Theresienwiese,Schwanthalerhöhe,48.13617146135876,11.547192111611366,Entire home/apt,125.0,4,29,0,
1179062020975000616,Privatzimmer in Schwabing,Schwabing-West,48.1596602,11.5660216,Private room,80.0,2,240,0,
1179463652418541920,Wohnung in der Nähe von Zentum,Bogenhausen,48.15472,11.61903,Entire home/apt,200.0,1,269,1,2024-06-20
1179728812804159067,"~Private room & balcony~ cozy, quiet, central",Au-Haidhausen,48.13874,11.6097,Private room,171.0,1,39,7,2024-09-29
1179734271018261149,Ruhig und zentral - schönes Zimmer mit Balkon,Obergiesing,48.11287,11.57966,Private room,50.0,1,48,23,2024-12-18
1179928500094016585,Big room near Arabellapark,Bogenhausen,48.16017049097727,11.618076164583432,Private room,95.0,3,362,0,
1180191154069931765,Superior Double Room,Maxvorstadt,48.1432872,11.5598117,Private room,986.0,1,203,0,
1180318331765812529,Wohnung in der näheOktoberfest,Sendling,48.11339123415002,11.551465923389268,Entire home/apt,220.0,1,269,0,
1180371772988524553,1 Zimmer Wohnung in Bester Lage,Maxvorstadt,48.14762736411341,11.564550789675303,Entire home/apt,146.0,14,306,1,2024-08-27
1180444212520512747,Zentral gelegene 2 Zi.-Wohnung,Sendling-Westpark,48.11001,11.53107,Entire home/apt,500.0,3,362,0,
1180994633731766145,Bright apartment,Bogenhausen,48.169246533789725,11.637060012881166,Private room,68.0,1,365,1,2024-06-21
1181003008383106435,Small entire flat,Ludwigsvorstadt-Isarvorstadt,48.1304,11.56825,Entire home/apt,250.0,1,365,0,
1181027905792631302,Zimmer im Olympiapark München,Milbertshofen-Am Hart,48.1846361,11.5499988,Private room,140.0,1,365,1,2024-08-18
1181123174430206381,Zimmer mit Blick in den Garten,Tudering-Riem,48.11741019999999,11.6997758,Private room,74.0,1,83,6,2024-12-04
1181167890030592159,Privatzimmer in München,Hadern,48.12377187561457,11.481825498415713,Private room,60.0,1,176,16,2024-12-13
1181194231304107230,Wunderschöne Souterrain-Wohnung,Allach-Untermenzing,48.17730702935644,11.481446161909966,Private room,180.0,1,96,1,2024-06-21
1181213289191835640,Quiet & central - beautiful flat 2 balconies,Obergiesing,48.11256,11.5797,Entire home/apt,130.0,2,104,12,2024-12-05
1181327921082383763,"3 Zimmer-Wohnung, zentral, urban, kultiviert",Schwanthalerhöhe,48.13486,11.54077,Entire home/apt,90.0,14,161,1,2024-11-28
1181582563079468558,Wohnung in toller Lage Münchens,Neuhausen-Nymphenburg,48.165054303655744,11.52906851236009,Entire home/apt,80.0,1,218,36,2024-11-22
1181627101524719379,Family apartment city centre Munich,Altstadt-Lehel,48.13459,11.58433,Entire home/apt,300.0,7,63,1,2024-06-19
1181670699866317866,Charmante Wohnung Zentrale Lage,Altstadt-Lehel,48.14284051024462,11.587672148862346,Entire home/apt,100.0,1,339,0,
1181676304037805612,Altbau Wohnung Theresienwiese,Ludwigsvorstadt-Isarvorstadt,48.139763026392366,11.556804360644149,Entire home/apt,500.0,2,269,1,2024-06-22
1181713913596685722,Zentrales und Helles in München,Laim,48.13154369999999,11.4999365,Entire home/apt,60.0,2,365,1,2024-08-26
1181757659958066393,Central & light apartment,Au-Haidhausen,48.11952,11.57763,Entire home/apt,135.0,2,52,4,2024-10-06
1181781322143504669,Private Room with Cats  in City Central,Maxvorstadt,48.149872060351335,11.559879498585769,Private room,80.0,2,85,2,2024-11-13
1181798675328196126,München Pasing Appartement 44 m2,Pasing-Obermenzing,48.14563,11.47015,Entire home/apt,100.0,4,172,4,2024-12-06
1181894689718481279,Charmante Wohnung direkt an Donnersberger Brücke,Neuhausen-Nymphenburg,48.14522609848534,11.53289079611826,Entire home/apt,100.0,1,26,2,2024-07-05
1182441289256005664,Dormir comme,Altstadt-Lehel,48.13384,11.57939,Entire home/apt,375.0,1,365,0,
1182478463576054327,Lux,Ludwigsvorstadt-Isarvorstadt,48.13153024126287,11.581452611739705,Entire home/apt,259.0,1,299,10,2024-12-18
1182558401257866655,Kleine Oase mitten in Schwabing,Schwabing-West,48.16228,11.56448,Entire home/apt,115.0,4,50,10,2024-09-14
1182646921407955423,Wohnung in bester Lage Münchens,Neuhausen-Nymphenburg,48.16503,11.5289,Entire home/apt,120.0,1,356,1,2024-08-04
1182713575368536872,Ruhige Oase nahe BMW und Parks,Milbertshofen-Am Hart,48.18345016462538,11.566813994440626,Entire home/apt,159.0,2,89,4,2024-08-18
1182775632871167134,Private Room-Serene Retreat Near LMU,Schwabing-Freimann,48.17622945326284,11.586369311437524,Private room,74.0,1,41,17,2024-11-22
1182783929418991796,Small appartement in city center,Schwabing-West,48.16427,11.57358,Entire home/apt,50.0,5,8,2,2024-12-11
1183077569064103459,Aldars 2,Ludwigsvorstadt-Isarvorstadt,48.13640038008568,11.562751237434384,Entire home/apt,158.0,1,323,12,2024-12-19
1183077645464917796,Aldars 10,Ludwigsvorstadt-Isarvorstadt,48.13665097916805,11.562713686508175,Entire home/apt,127.0,1,350,2,2024-12-19
1183441738193312133,"Schwabing, 2 Zimmer Wohnung",Schwabing-West,48.17639,11.57554,Entire home/apt,233.0,2,335,9,2024-11-11
1183837881468794317,Studio am Neuhausen,Neuhausen-Nymphenburg,48.16078,11.53971,Entire home/apt,145.0,4,38,1,2024-07-26
1184516397315261037,Comfy private room,Ludwigsvorstadt-Isarvorstadt,48.12165,11.55905,Private room,55.0,13,147,0,
1184536852975771065,Bright room-heart of Munich,Schwabing-West,48.160055909511605,11.565308501616798,Private room,71.0,2,129,1,2024-07-28
1184626205456754969,2-rooms apartment with terrace,Sendling,48.12208946799292,11.548356525599957,Entire home/apt,350.0,2,186,2,2024-09-29
1184688859478017150,Modern home with 2 bedrooms,Au-Haidhausen,48.12532,11.59812,Entire home/apt,760.0,2,28,0,
1184848321045123516,1 Zimmer Wohnung mit Balkon,Milbertshofen-Am Hart,48.17255810249005,11.560320244397948,Entire home/apt,155.0,1,15,0,
1185298376824259361,"Charmante 1-Zimmerwohnung, zentral",Berg am Laim,48.1306386,11.6188371,Entire home/apt,199.0,2,175,13,2024-10-06
1185335493188422479,Gemütliches Zimmer zentrumsnah,Neuhausen-Nymphenburg,48.1545084,11.5375567,Private room,50.0,1,247,4,2024-10-06
1185396633775673493,Munich’s hidden oasis!,Untergiesing-Harlaching,48.10829141071423,11.565999710792278,Private room,92.0,1,353,17,2024-12-10
1185421686471530037,Weitblick Nordheide,Milbertshofen-Am Hart,48.21207500000001,11.5674159,Entire home/apt,260.0,1,145,3,2024-09-18
1185466808860472760,Room in Maxvorstadt,Maxvorstadt,48.144762,11.5603048,Private room,85.0,1,330,6,2024-11-03
1185547098144993208,Gemütliche Wohnung für Oktoberfest,Untergiesing-Harlaching,48.109797,11.5671301,Entire home/apt,374.0,2,187,0,
1185629335460191881,Altbauzimmer im Herzen Münchens,Schwabing-West,48.16165892197125,11.571781580729132,Private room,150.0,2,175,4,2024-10-05
1185895419367126659,Wohnung in bester Lage Münchens,Schwabing-Freimann,48.17034915611296,11.602570121873404,Entire home/apt,75.0,30,229,2,2024-11-16
1186205354499713334,Super Convenient.,Feldmoching-Hasenbergl,48.2002358020566,11.53317861979438,Private room,70.0,1,365,1,2024-07-10
1186705823291810614,Small and comfy Apartment,Ludwigsvorstadt-Isarvorstadt,48.13184935531999,11.581903584301472,Entire home/apt,134.0,3,269,0,
1186733227616113083,Maxvorstadt is just awesome!,Maxvorstadt,48.1563226,11.5698759,Entire home/apt,160.0,2,125,16,2024-09-01
1186795197862234904,Designer Wohnung in Maxvorstadt bei U-Bahn,Maxvorstadt,48.15267292985862,11.563253069494763,Entire home/apt,140.0,3,53,16,2024-12-02
1186814670669743080,Ruhiges und bequemes Zimmer!,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08239519138175,11.486527111561584,Private room,40.0,20,58,6,2024-09-01
1186984499158174518,Perfekt for Homeoffice + große Küche,Untergiesing-Harlaching,48.08699408873965,11.557351707331131,Entire home/apt,70.0,2,5,26,2024-12-08
1187457683406047546,Your perfect home in Munich,Feldmoching-Hasenbergl,48.21632134382089,11.533871830038304,Entire home/apt,341.0,1,232,3,2024-08-25
1189689263127241730,Stylish flat in city center,Au-Haidhausen,48.125169626271145,11.578273375498956,Entire home/apt,190.0,2,42,5,2024-09-28
1189956376696574403,One room Munich center,Ludwigsvorstadt-Isarvorstadt,48.12181958351587,11.563920394709148,Private room,187.0,1,269,2,2024-09-29
1190387291969143135,Wohnung in München,Milbertshofen-Am Hart,48.18176163734661,11.564598787261792,Entire home/apt,110.0,2,111,3,2024-10-03
1190442044446938037,Wunderschön und gut angebunden,Laim,48.12900618982168,11.510117458504334,Entire home/apt,150.0,3,54,5,2024-08-14
1190501280863656604,Perfect place in the city,Au-Haidhausen,48.12897152705109,11.59502985239378,Private room,120.0,1,88,1,2024-08-11
1190531074787381076,Design Appartement in City lage,Maxvorstadt,48.15217579999999,11.5751418,Entire home/apt,190.0,2,183,6,2024-12-09
1190547197622276834,Be @home - Nature & City Center,Sendling,48.12374,11.53758,Entire home/apt,300.0,1,356,5,2024-10-04
1190588765064709237,"Attraktive, geräumige Wohnung",Allach-Untermenzing,48.18245478182367,11.46712593649091,Entire home/apt,160.0,2,45,14,2024-09-22
1190956967848228282,Loft Wohnung,Ludwigsvorstadt-Isarvorstadt,48.12112,11.55927,Entire home/apt,150.0,1,17,4,2024-12-08
1191160396838460199,Wohnung in München,Untergiesing-Harlaching,48.11235263559215,11.566265635192394,Entire home/apt,150.0,5,66,7,2024-11-17
1191276512427109550,Zimmer Oktoberfest-Nähe,Ludwigsvorstadt-Isarvorstadt,48.130379428942405,11.554847757310348,Private room,200.0,2,361,1,2024-09-29
1191281723031345768,Luxuriöses Apartment in bester Lage | Isar & Au,Au-Haidhausen,48.12266,11.57855,Entire home/apt,255.0,3,20,1,2024-08-08
1191885785742787870,One Room flat with private kitchen & Bath -S8-line,Aubing-Lochhausen-Langwied,48.14335902537628,11.420530557795708,Private room,110.0,1,340,1,2024-08-31
1191945621629011628,Charming Flat in central Munich,Maxvorstadt,48.15545182270331,11.571918769638708,Private room,115.0,2,360,0,
1192615264728453083,Ruhige Wohnung im begehrten Stadtteil Bogenhausen,Bogenhausen,48.16056,11.64602,Entire home/apt,80.0,1,3,11,2024-12-08
1192677842989783048,Ruhige Wohnung in Familienhaus,Schwabing-Freimann,48.20523533184856,11.608454995891414,Entire home/apt,127.0,1,265,2,2024-12-04
1192738889393968420,Quite Park view Balcony Flat + Garage Parking,Sendling,48.11814912478125,11.536436234487407,Entire home/apt,79.0,2,152,2,2024-08-11
1192743428742894868,Schöne Wohnung in zentraler Lage,Maxvorstadt,48.15272,11.56866,Entire home/apt,84.0,3,83,2,2024-11-15
1192833867672010486,"Lindo central 2 quartos, apartamento Só para você!",Neuhausen-Nymphenburg,48.16724198390391,11.52760208308497,Entire home/apt,150.0,1,269,12,2024-11-14
1193219236832726461,2-Zimmer im Glockenbachviertel,Ludwigsvorstadt-Isarvorstadt,48.126642755218285,11.568372485935445,Entire home/apt,141.0,3,47,4,2024-10-06
1193381166078521166,Studio Nr 1,Laim,48.142245822195896,11.491349672248344,Entire home/apt,60.0,2,0,23,2024-12-26
1193393354316071115,Wohnung am Westpark nähe vom Oktoberfest fußläufig,Sendling-Westpark,48.12165158580197,11.531186055567565,Entire home/apt,440.0,4,348,3,2024-10-06
1193858545787892856,Oase in zentraler Lage,Untergiesing-Harlaching,48.10736603615089,11.572206057608128,Entire home/apt,100.0,7,155,0,
1193893323632875986,Einzimmerwohnung. Tolle Lage. Supersweet.,Maxvorstadt,48.15233,11.5723,Entire home/apt,112.0,2,114,3,2024-10-03
1193970267358031428,Gut angebundenes City Apartment,Sendling-Westpark,48.1154394,11.5339896,Entire home/apt,210.0,2,51,11,2024-10-20
1193981966357786966,Cozy living in Munich,Schwabing-West,48.1695244,11.5786544,Private room,84.0,1,351,26,2024-12-04
1194034853527020447,CITY VIEW penthouse flat,Au-Haidhausen,48.1327674,11.5918368,Entire home/apt,126.0,1,161,2,2024-09-27
1194107148964457758,Zimmer in Dachgeschoss Altbau Wohnung,Sendling,48.12078952694095,11.544188623806484,Private room,90.0,3,23,2,2024-12-11
1194240973323558957,"Back again: Welcome in our ""Sperlingsnest""- Room 2",Milbertshofen-Am Hart,48.20622,11.58312,Private room,65.0,2,68,27,2024-12-01
1194980285367581235,Zentral am englischen Garten/U6,Schwabing-Freimann,48.17809077983397,11.602084849212645,Private room,75.0,1,173,10,2024-11-29
1194996368377835528,City & Alps - Best Munich views,Ramersdorf-Perlach,48.0988,11.64145,Private room,70.0,2,179,1,2024-10-07
1195365004897537806,Sonnige 1 Zimmer Wohnung,Laim,48.131376686469096,11.509987854361048,Entire home/apt,70.0,5,200,0,
1195392799925646797,L : Lovely apartment in Munich city,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09045089919246,11.519187383291833,Entire home/apt,138.0,1,117,0,
1195518827832193395,4 Schlafzimmer - 2 Badezimmer,Au-Haidhausen,48.13355989898896,11.599048884746502,Entire home/apt,175.0,2,195,18,2024-12-05
1195610247909139302,StyleStay I Schwanthalerhöhe,Schwanthalerhöhe,48.13812720365184,11.52934340823807,Entire home/apt,190.0,1,166,8,2024-12-08
1195648553432583829,Top-Lage direkt an Messe/Konzert (Room-Nr. 4),Tudering-Riem,48.1367767,11.712656,Private room,155.0,1,72,4,2024-10-08
1195654408366997323,Top-Lage: Direkt an Messe / Konzert (Room-Nr. 1),Tudering-Riem,48.1367767,11.712656,Private room,140.0,1,78,2,2024-10-03
1195657685344314310,Spacious & charming vintage apartment room,Altstadt-Lehel,48.13592840236997,11.56734125132014,Private room,136.0,2,267,2,2024-12-06
1195659925506752249,Top-Lage: Direkt an Messe / Konzert (Room-Nr. 2),Tudering-Riem,48.1367767,11.712656,Private room,118.0,1,73,4,2024-10-26
1195691626211379683,Emma Gardencity Basement Flat,Tudering-Riem,48.11107733189681,11.673877133621009,Private room,80.0,1,243,15,2024-12-05
1195728108323438765,Zimmer am Waldrand - nahe zum Messegelände,Tudering-Riem,48.10815132317495,11.6779611435099,Private room,70.0,1,110,18,2024-12-04
1195825022634544755,Schönes Zimmer in bester Lage,Ludwigsvorstadt-Isarvorstadt,48.11984947705938,11.558761980950916,Private room,149.0,1,149,2,2024-10-09
1195948096389244197,"Ruhiges Zimmer mit Balkon, top",Bogenhausen,48.16105,11.64556,Private room,70.0,1,180,4,2024-10-17
1196272016980787430,Charmantes Apartment im Herzen Münchens,Ludwigsvorstadt-Isarvorstadt,48.13719021015258,11.561711280054652,Entire home/apt,183.0,2,267,2,2024-09-15
1196284024154359458,M8 central loft | Hofbräuhaus,Altstadt-Lehel,48.136368,11.5809047,Entire home/apt,280.0,1,204,19,2024-12-07
1196777909121058554,"Near Olympia 2,5 room flat",Schwabing-West,48.17495387383285,11.56667433679104,Entire home/apt,154.0,1,250,6,2024-11-10
1196802798978287900,Large central apartment - Munich,Obergiesing,48.11852,11.582,Entire home/apt,90.0,15,89,1,2024-09-08
1197175204470825423,Lovely Apartment in Schwabing,Maxvorstadt,48.15675908333374,11.564838710915913,Entire home/apt,100.0,2,23,2,2024-12-21
1197216707357102207,Modern quiet room with a view of the green,Schwabing-West,48.16973,11.57729,Private room,60.0,2,120,20,2024-12-07
1197233437473931039,Sonniges Appartement in München,Au-Haidhausen,48.12195,11.59039,Entire home/apt,150.0,1,179,0,
1197637648588504259,Super nice clean Appartement,Au-Haidhausen,48.1374507,11.6178436,Entire home/apt,150.0,1,269,1,2024-10-06
1197659676181663289,"Isarnähe, HP8, München Sendling",Sendling,48.11090360640387,11.552163250744345,Private room,120.0,1,257,0,
1197850264407845904,Traumhaft Schlafen mitten  in München  Oktoberfest,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0789,11.52012,Private room,129.0,1,269,1,2024-09-29
1198433675953866267,cozy room in the heart of Munich,Ludwigsvorstadt-Isarvorstadt,48.12805035157174,11.554067481742596,Private room,150.0,1,269,0,
1198435896480133340,Home with positive vibe!,Ramersdorf-Perlach,48.08312308784336,11.643330019630897,Entire home/apt,148.0,1,125,6,2024-10-31
1198525314339265624,Zimmer in entspannter DHH,Pasing-Obermenzing,48.1537015,11.4519175,Private room,55.0,1,350,12,2024-12-04
1198936998718823353,Appartment in zentraler Lage / Passage / Denkmal,Maxvorstadt,48.15158,11.57904,Entire home/apt,98.0,1,25,8,2024-12-08
